ofertas,tipo_de_producto,pantalla_tecnologia,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,conectividad_lector_de_tarjetas,comunicaciones_conectividad,comunicaciones_version_bluetooth,camara_webcam,camara_funcion,camara_resolucion,teclado_tipo,teclado_teclas_adicionales,sonido_numero_de_altavoces,alimentacion_bateria,alimentacion_vatios_hora,alimentacion_bateria_intercambiable,medidas_y_peso_material_de_la_carcasa,medidas_y_peso_diseno,otras_caracteristicas_sensor,otras_caracteristicas_fecha_de_lanzamiento,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,grafica_fabricante_tarjeta,conectividad_tipo_de_tarjetas_compatibles,sonido_sistema_de_altavoces,pantalla_formato_de_imagen,procesador_nivel_de_cache,ram_tipo,teclado_caracteristica,alimentacion_numero_de_celdas,medidas_y_peso_color,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,comunicaciones_transmision_de_datos,almacenamiento_lector_optico,otras_caracteristicas_caracteristicas_especiales,pantalla,comunicaciones_estandar_lan,sonido_modo,otras_caracteristicas_certificacion,ia_caracteristica,ram_numero_ranuras_memoria,ram_ranura_memoria,ram_configuracion_memoria,otras_caracteristicas_software_incluido,pantalla_propiedades,ia_funcion,ia_procesador,sonido_chip,otras_caracteristicas_localizacion,conectividad_conexion,otras_caracteristicas_articulo_incluido,comunicaciones_caracteristicas_del_bluetooth,tipo,precio_min,precio_max,precio_mean,pantalla_tamano_pulgadas,pantalla_diagonal_cm,pantalla_luminosidad_cd_m2,grafica_resolucion_externa_std,camara_resolucion_pulgadas,alimentacion_autonomia_de_la_bateria_horas,alimentacion_vatios,medidas_y_peso_profundidad_cm,medidas_y_peso_altura_mm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,pantalla_densidad_de_pixeles_ppp,pantalla_tasa_de_actualizacion_de_imagen_hz,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,sonido_potencia_de_altavoces_watts,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,procesador_potencia_maxima_de_diseno_termico_tdp_watts,ram_extension_de_memoria_maxima_gb,alimentacion_voltaje_de_salida_v,alimentacion_intensidad_de_corriente_a,alimentacion_capacidad_de_la_bateria_ah,disco_duro_capacidad_del_disco_duro_gb,disco_duro_velocidad_de_rotacion_del_disco_duro_rpm,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,otras_caracteristicas_seguridad_integrada_freq,grafica_memoria_freq,procesador_tipo_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,pantalla_resolucion_freq,pantalla_resolucion_pulgadas_freq
1.0,Portátil profesional,WUXGA,SSD,,,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1920 x 1080 píxeles,,,4.0,,57.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,,Intel,,Dolby Atmos,16:10,L3,LPDDR5,,4.0,negro,,,ninguna,ninguno,,,,,,,,,,,,,,,,,,,Laptop,2469.87,2469.87,2469.87,14.0,35.56,400.0,,1920x1080,,65.0,22.3,15.0,31.6,1.12,,,12.0,16.0,5200.0,512.0,,1.2,4.7,15.0,,,,,,,1,93.0,916.0,222.0,488.0,536.0,,3731.0,807.0,185.0,753.0,537.0,537.0
1.0,Portátil profesional,Full HD,SSD,HDMI 2.1,,"LAN, wifi, Bluetooth",Bluetooth 5.3,5.0 Mpx,compatible con HD,1280 x 720 píxeles,,,2.0,polímero de litio,51.3,,,con tapa,,2023.0,IEEE 802.11ax,AMD,1.0,AMD,,altavoces estéreo,16:9,L3,,,3.0,plateado,,64.0,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,1147.27,1147.27,1147.27,15.6,39.624,250.0,,1280x720,,45.0,23.4,20.0,35.9,1.74,,,16.0,8.0,,256.0,,2.0,4.5,15.0,,20.0,,,,,1,30.0,391.0,74.0,488.0,77.0,,3731.0,200.0,1043.0,255.0,1604.0,1604.0
1.0,Portátil profesional,WQXGA,,,integrado,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,94.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,,SD,,16:10,L3,DDR5,,6.0,gris,GDDR6,64.0,,ninguno,,IPS,,,,,2x SO-DIMM,2x SO-DIMM,2 x 16 GB,,,,,,,,,,Laptop,5341.38,5341.38,5341.38,16.0,40.64,300.0,,1920x1080,,170.0,26.6,30.0,36.4,2.95,,,30.0,32.0,4800.0,1000.0,,1.7,5.0,55.0,128.0,,,,,,1,4.0,,222.0,364.0,25.0,,3731.0,192.0,185.0,366.0,347.0,347.0
1.0,Portátil profesional,,SSD,,integrado,"LAN, wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,57.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,MicroSD,altavoces estéreo,16:9,L3,DDR4,,,negro,,,"LTE, 4G",,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,1182.59,1182.59,1182.59,15.6,39.624,250.0,,1920x1080,11.5,65.0,23.7,20.0,36.0,1.77,,,12.0,16.0,,256.0,4.0,0.9,4.6,15.0,,,,,,,1,141.0,916.0,222.0,203.0,309.0,,3731.0,684.0,,753.0,50.0,50.0
1.0,Portátil profesional,Full HD,SSD,HDMI,3 en 1,"LAN, wifi, Bluetooth",Bluetooth 4.2,integrada,compatible con HD,1280 x 720 píxeles,teclado tipo chicle,"teclas de función, teclas Windows",2.0,,,no,,con tapa,,2018.0,,Intel,1.0,Intel,,,16:9,L3,DDR4,,,,,64.0,,,,panorámica,Gigabit-LAN,,Energy Star 5.0,,2x SO-DIMM,,,"HP Recovery Manager, HP Connected ePrint, HP Spare Key, HP Connection Manager, HP Wireless Hotspot, HP Mobile Connect, HP 3D DriveGuard, HP Client Security, HP Drive Encryption, Microsoft Defender, Microsoft Security Essentials, HP Credential Manager, HP Password Manager, HP File Sanitizer, HP Secure Erase, HP Trust Circles, HP Device Access Manager, HP PageLift",,,,,,,,,Laptop,618.0,618.0,618.0,14.0,35.56,,,1280x720,,,23.4,18.0,32.6,1.48,157.4,,8.0,8.0,2133.0,256.0,,1.8,4.0,15.0,32.0,,,,,,1,3.0,16.0,135.0,9.0,6.0,11.0,3731.0,807.0,185.0,355.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,HDMI,integrado,"wifi, Bluetooth",Bluetooth 4.1,integrada,,,teclado tipo chicle,teclado numérico,2.0,ión-litio,37.0,,,,,,IEEE 802.11ac,Intel,1.0,Intel,MicroSD,altavoces estéreo,16:9,L3,DDR4,,2.0,negro,,64.0,,ninguno,teclado numérico,,,,,,,,,,,,,,,,,,Laptop,699.0,699.0,699.0,15.6,39.62,,,,,,23.5,20.0,36.0,1.8,,,8.0,8.0,,512.0,,2.4,4.2,15.0,,,,,,,1,89.0,916.0,198.0,405.0,197.0,,3731.0,684.0,1212.0,355.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,,HDMI 2.1,,"wifi, Bluetooth",Bluetooth 5.3,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,polímero de litio,42.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,64.0,,ninguno,,panorámica,,,,,1x SO-DIMM,1x SO-DIMM,1 x 16 GB,,,,,,,,,,Laptop,1195.0,1195.0,1195.0,13.3,33.782,400.0,,1280x720,,65.0,20.8,16.0,30.7,1.22,,,12.0,16.0,3200.0,512.0,,0.9,4.6,15.0,64.0,,,,,,1,141.0,916.0,135.0,488.0,309.0,,3731.0,684.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,WUXGA,SSD,,,"wifi, Bluetooth",Bluetooth 5.2,5.0 Mpx,,,,,,polímero de litio,51.0,,,con tapa,,2022.0,,Intel,1.0,Intel,,,16:10,L3,,,3.0,plateado,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1497.36,1497.36,1497.36,14.0,35.56,1.0,,,,65.0,22.4,19.0,31.6,1.36,,,12.0,8.0,,256.0,,0.9,4.4,15.0,,,,,,,1,165.0,916.0,135.0,488.0,536.0,,3731.0,684.0,1043.0,753.0,537.0,537.0
1.0,Portátil profesional,Full HD,,HDMI 2.1,integrado,"LAN, wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,,,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,MicroSD,altavoces estéreo,16:9,L3,DDR4,,3.0,,,64.0,,ninguno,,panorámica,Gigabit-LAN,,,,1x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,,,,,,Laptop,995.0,995.0,995.0,15.6,39.62,,,1280x720,,,23.4,20.0,35.9,1.74,,,12.0,8.0,3200.0,512.0,,0.9,4.4,15.0,32.0,,,,,,1,165.0,916.0,74.0,364.0,536.0,,3731.0,684.0,185.0,753.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,,HDMI,,"LAN, wifi, Bluetooth",Bluetooth 5.2,5.0 Mpx,,,,,2.0,polímero de litio,51.3,,,con tapa,,2023.0,,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,64.0,ninguna,ninguno,,,Gigabit-LAN,,,,2x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,,Italia,,,,Laptop,955.49,955.49,955.49,14.0,35.56,250.0,,,,45.0,21.4,20.0,32.2,1.42,,,12.0,8.0,3200.0,512.0,,1.2,5.0,15.0,32.0,19.5,,,,,1,134.0,916.0,74.0,488.0,309.0,,3731.0,807.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,,SSD,,,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,,,,,,,,,con tapa,sensor de luminosidad,2020.0,IEEE 802.11ax,Intel,1.0,Intel,,,3:2,L3,LPDDR4X,,,,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,2630.68,2630.68,2630.68,12.4,31.496,,,,13.0,39.0,20.6,16.0,27.8,1.11,,,6.0,8.0,,256.0,,1.0,3.6,15.0,,,,,,,1,26.0,715.0,158.0,103.0,42.0,39.0,3731.0,684.0,185.0,355.0,19.0,19.0
1.0,Portátil profesional,Full HD,SSD,HDMI 2.1,,"LAN, wifi, Bluetooth",Bluetooth 5.3,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,polímero de litio,51.3,,,con tapa,,2023.0,,,1.0,,,altavoces estéreo,16:9,,,,3.0,,,64.0,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,861.49,861.49,861.49,14.0,35.56,250.0,,1280x720,,45.0,21.4,20.0,32.2,1.38,,,,8.0,,256.0,,,,,,,,,,,1,,,74.0,103.0,,,,,1043.0,,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,HDMI,integrado,"LAN, wifi, Bluetooth",Bluetooth 5.0,0.9 Mpx,compatible con HD,1280 x 720 píxeles,,teclado numérico,2.0,polímero de litio,41.0,,,con tapa,,2021.0,IEEE 802.11ac,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,negro,,64.0,,ninguno,teclado numérico,,Gigabit-LAN,,,,2x SO-DIMM,,2 x 8 GB,,,,,Realtek ALC3204,,,,,Laptop,789.9,789.9,789.9,15.6,39.62,,,1280x720,,,23.5,19.0,35.8,1.69,141.0,60.0,8.0,16.0,,512.0,4.0,2.4,4.2,15.0,,11.25,,,,,1,89.0,916.0,26.0,61.0,197.0,,3731.0,684.0,185.0,355.0,1604.0,1604.0
1.0,Portátil profesional,,SSD,Thunderbolt 4,ninguno,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,teclas Windows,4.0,,56.0,,aluminio,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,NVIDIA,,,3:2,L3,LPDDR4X,teclado iluminado,,gris,,64.0,,ninguno,,,,,,,,,,,capacitiva,,,,,,,,Laptop,4325.07,4325.07,4325.07,14.4,36.576,,,1920x1080,18.0,,22.8,19.0,32.3,1.74,,,8.0,16.0,4266.0,512.0,,3.3,4.8,35.0,,,,,,,1,18.0,26.0,158.0,673.0,24.0,,115.0,807.0,1043.0,355.0,29.0,29.0
1.0,Portátil profesional,,SSD,Thunderbolt 4,ninguno,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,teclas Windows,4.0,,56.0,,aluminio,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,NVIDIA,,,3:2,L3,LPDDR4X,teclado iluminado,,gris,,64.0,,ninguno,,,,,,,,,,,capacitiva,,,,,,,,Laptop,6062.52,6062.52,6062.52,14.4,36.576,,,1920x1080,18.0,,22.8,19.0,32.3,1.74,,,8.0,32.0,4266.0,1000.0,,3.3,4.8,35.0,,,,,,,1,18.0,63.0,158.0,673.0,24.0,,115.0,807.0,1043.0,355.0,29.0,29.0
1.0,Portátil profesional,,,,integrado,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,94.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,SD,,16:10,L3,DDR5,,6.0,,,64.0,,ninguno,,IPS,,,,,2x SO-DIMM,2x SO-DIMM,2 x 8 GB,,,,,,,,,,Laptop,2336.87,2336.87,2336.87,16.0,40.64,300.0,,1920x1080,,170.0,26.6,30.0,36.4,2.95,,,25.0,16.0,4800.0,512.0,,1.5,4.8,55.0,128.0,,,,,,1,6.0,715.0,222.0,364.0,25.0,,40.0,807.0,185.0,366.0,537.0,537.0
1.0,Portátil profesional,,SSD,Thunderbolt 4,ninguno,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,teclas Windows,4.0,,56.0,,aluminio,con tapa,,2022.0,IEEE 802.11ax,Intel,,,,,3:2,L3,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,3957.12,3957.12,3957.12,14.4,36.576,,,1920x1080,18.0,,22.8,19.0,32.3,1.74,,,8.0,32.0,,1000.0,,3.3,4.8,35.0,,,,,,,1,18.0,,158.0,673.0,24.0,,,807.0,1043.0,355.0,,
1.0,Portátil profesional,WUXGA,SSD,,integrado,"wifi, Bluetooth, LAN",,integrada,compatible con HD,1920 x 1080 píxeles,,,,,83.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,,,SD,,16:10,L3,,,6.0,gris,,64.0,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,4940.17,4940.17,4940.17,16.0,40.64,250.0,,1920x1080,,180.0,25.8,27.0,35.6,2.67,,,30.0,,,,,1.5,5.3,55.0,,,,,,,1,15.0,,96.0,71.0,866.0,,,807.0,1043.0,38.0,537.0,537.0
1.0,Portátil profesional,,memoria flash,,,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,,,,,,,,,con tapa,sensor de luminosidad,2020.0,IEEE 802.11ax,Intel,1.0,Intel,,,3:2,L3,LPDDR4X,,,gris,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1740.65,1740.65,1740.65,12.4,31.496,,,,13.0,39.0,20.6,16.0,27.8,1.11,,,6.0,4.0,,64.0,,1.0,3.6,15.0,,,,,,,1,26.0,715.0,158.0,145.0,42.0,39.0,3731.0,684.0,185.0,355.0,19.0,19.0
1.0,Portátil profesional,Full HD,SSD,,,"wifi, Bluetooth",Bluetooth 5.0,integrada,,,,,,ión-litio,66.0,,,con tapa,,2020.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,LPDDR5,teclado iluminado,4.0,negro,,64.0,ninguna,,,,,,,,,,,,,,,,Italia,,,,Laptop,1545.8,1545.8,1545.8,14.0,35.56,400.0,,,,,20.3,15.0,32.0,1.01,,,12.0,16.0,,512.0,,1.3,4.8,15.0,16.0,,,,,,1,17.0,916.0,133.0,61.0,536.0,,3731.0,807.0,1043.0,753.0,1604.0,1604.0
3.0,Portátil profesional,,SSD,HDMI,,"wifi, Bluetooth, LAN",Bluetooth 4.2,integrada,,,,,,,60.0,,,con tapa,,2018.0,IEEE 802.11ac,Intel,,,,,16:9,L3,,,4.0,,,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,471.38,547.5,509.44,14.0,35.56,,,,,65.0,22.1,18.0,33.1,1.4,,,,,,,,,,15.0,,19.5,,,,,1,,,84.0,145.0,,,,,,,,
1.0,Portátil profesional,Full HD,SSD,,integrado,"wifi, Bluetooth",,integrada,compatible con HD,1920 x 1080 píxeles,,,,,54.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,,Intel,MicroSD,,16:9,L3,DDR4,,3.0,gris,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1139.43,1139.43,1139.43,15.6,39.624,250.0,,1920x1080,,100.0,23.3,21.0,35.8,1.61,,,12.0,,,,,0.9,4.6,15.0,,,,,,,1,141.0,916.0,84.0,203.0,309.0,,3731.0,684.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,HDMI 2.1,,"LAN, wifi, Bluetooth",Bluetooth 5.3,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,polímero de litio,51.3,,,con tapa,,2023.0,,AMD,1.0,AMD,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,958.4,958.4,958.4,14.0,35.56,250.0,,1280x720,,45.0,21.4,20.0,32.2,1.38,,,16.0,16.0,3200.0,512.0,,2.0,4.5,15.0,,,,,,,1,30.0,391.0,74.0,103.0,77.0,,3731.0,200.0,1043.0,255.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,HDMI,,"LAN, wifi, Bluetooth",,integrada,,1920 x 1080 píxeles,,,2.0,,54.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,,,,altavoces estéreo,16:9,L3,DDR4,,3.0,gris,,64.0,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,821.92,821.92,821.92,15.6,39.624,250.0,,1920x1080,,65.0,24.0,20.0,35.9,1.81,,,12.0,,,,4.0,0.9,4.6,15.0,,,,,,,1,141.0,,84.0,364.0,309.0,,,684.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,WUXGA,SSD,HDMI 2.1,4 en 1,"LAN, wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,45.0,,,con tapa,,2023.0,IEEE 802.11ax,,1.0,,,altavoces estéreo,16:10,,,,3.0,gris,,64.0,,ninguno,,,,,,,,,,,,,,,,,,,Laptop,824.99,824.99,824.99,14.0,35.56,300.0,,1920x1080,,65.0,22.4,17.0,31.4,1.38,,,,8.0,,256.0,4.0,,,,,,,,,,1,141.0,715.0,71.0,364.0,,,3731.0,,1043.0,,537.0,537.0
1.0,Portátil profesional,Full HD,,,integrado,"LAN, Bluetooth, wifi",Bluetooth 5.1,integrada,compatible con HD,1280 x 720 píxeles,,,,,45.0,,,con tapa,,2021.0,IEEE 802.11ax,Intel,1.0,Intel,MicroSD,Dolby Audio Premium,16:9,L3,DDR4,,,negro,,64.0,ninguna,ninguno,,panorámica,,,,,,,,,,,,,,,,,Laptop,980.0,980.0,980.0,14.0,35.56,,,1280x720,9.0,65.0,23.5,19.0,33.1,1.58,,,8.0,8.0,3200.0,256.0,,2.6,4.4,15.0,,,,,,,1,8.0,715.0,222.0,462.0,197.0,,3731.0,684.0,185.0,355.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,HDMI,ninguno,"LAN, wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1280 x 720 píxeles,,,,ión-litio,42.0,,plástico,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,DDR4,,3.0,negro,,64.0,,ninguno,,,Gigabit-LAN,,Certificación MIL-STD 810H,,,,,,,,,,,,,,Laptop,1049.95,1049.95,1049.95,14.0,35.56,250.0,,1280x720,,65.0,21.4,19.0,32.6,2.21,,,12.0,16.0,,512.0,,0.9,4.4,15.0,,20.0,3.25,,,,1,165.0,916.0,133.0,103.0,536.0,5.0,3731.0,684.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,,,,"wifi, Bluetooth",,integrada,compatible con HD,1920 x 1080 píxeles,,,,,54.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,DDR4,,3.0,plateado,,64.0,,ninguno,,,,,,,0x SO-DIMM,2x SO-DIMM,2 x 8 GB,,,,,,,,,,Laptop,1426.74,1426.74,1426.74,14.0,35.56,250.0,,1920x1080,,100.0,21.2,19.0,32.1,1.39,,,12.0,16.0,3200.0,512.0,,1.3,5.2,15.0,64.0,,,,,,1,7.0,916.0,84.0,103.0,309.0,,3731.0,807.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,WUXGA,SSD,HDMI 2.1,4 en 1,"LAN, wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,45.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:10,L3,DDR5,,3.0,gris,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1061.99,1061.99,1061.99,14.0,35.56,300.0,,1920x1080,,65.0,22.4,17.0,31.4,1.38,,,12.0,16.0,,512.0,4.0,0.9,4.6,15.0,,,,,,,1,141.0,916.0,71.0,364.0,309.0,,3731.0,684.0,1043.0,753.0,537.0,537.0
1.0,Portátil profesional,Full HD,PCIe SSD,,,"wifi, Bluetooth",Bluetooth 5.2,integrada,,,,,,,58.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,DDR4,,4.0,,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,2824.46,2824.46,2824.46,14.0,35.56,250.0,,,,65.0,20.9,17.0,32.1,1.27,,,12.0,16.0,3200.0,512.0,,1.2,4.4,15.0,,,,,,,1,13.0,916.0,84.0,103.0,536.0,,3731.0,684.0,185.0,753.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,,4 en 1,"LAN, wifi, Bluetooth",,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,,45.0,,aluminio,con tapa,,2020.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,DDR4,,,gris,,64.0,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,955.0,955.0,955.0,15.6,39.62,250.0,,1280x720,7.5,65.0,23.5,19.0,35.7,1.7,,,8.0,8.0,3200.0,512.0,4.0,2.4,4.2,15.0,,220.0,,,512.0,,1,89.0,916.0,71.0,364.0,197.0,,3731.0,684.0,1043.0,355.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,HDMI,integrado,"wifi, Bluetooth",Bluetooth 5.0,integrada,,1280 x 720 píxeles,,,,polímero de litio,52.0,,,con tapa,,2019.0,,AMD,1.0,AMD,MicroSD,altavoces estéreo,16:9,L3,DDR4,teclado iluminado,3.0,gris,,64.0,,ninguno,,panorámica,,,,,,,,,,,,,,,,,Laptop,719.0,719.0,719.0,15.6,39.62,,,1280x720,,,23.4,16.0,35.7,1.6,,60.0,8.0,16.0,,512.0,,1.8,4.3,25.0,,,,,,,1,51.0,391.0,37.0,405.0,83.0,,3731.0,206.0,1212.0,561.0,1604.0,1604.0
1.0,Portátil profesional,WQUXGA,SSD,,integrado,"Bluetooth, wifi",,integrada,compatible con HD,1920 x 1080 píxeles,,,4.0,,100.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,,SD,,16:10,L3,,,6.0,gris,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,9237.4,9237.4,9237.4,16.0,40.64,500.0,,1920x1080,,165.0,24.0,22.0,35.4,1.91,,,24.0,32.0,,1000.0,,1.9,5.4,45.0,,,,,,,1,41.0,,96.0,115.0,274.0,,,192.0,1043.0,299.0,49.0,49.0
1.0,Portátil profesional,Full HD,SSD,HDMI 2.0,integrado,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,57.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,MicroSD,altavoces estéreo,16:9,L3,DDR4,,3.0,negro,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1674.0,1674.0,1674.0,14.0,35.56,250.0,,1920x1080,14.5,65.0,21.7,20.0,32.5,1.4,,,12.0,16.0,,512.0,4.0,1.2,5.0,15.0,,,,,,,1,134.0,916.0,222.0,203.0,309.0,,3731.0,807.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,Full HD,,HDMI,,"LAN, wifi, Bluetooth",Bluetooth 5.3,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,ión-litio,51.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,64.0,,ninguno,,panorámica,Gigabit-LAN,,,,1x SO-DIMM,1x SO-DIMM,1 x 16 GB,,,,,,,,,,Laptop,995.0,995.0,995.0,15.6,39.624,250.0,,1280x720,,45.0,23.4,20.0,35.9,1.79,,,12.0,16.0,3200.0,512.0,,0.9,4.6,15.0,32.0,,,,,,1,141.0,916.0,74.0,364.0,309.0,,3731.0,684.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil profesional,WQUXGA,SSD,,4 en 1,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,57.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,,,altavoces estéreo,16:10,L3,DDR4,,,negro,GDDR6,64.0,,,,,,,,,,,,,capacitiva,,,,,,,,Laptop,3259.81,3259.81,3259.81,14.0,35.56,300.0,,1920x1080,,65.0,22.7,18.0,31.8,1.24,,,18.0,32.0,,1000.0,,1.5,4.7,28.0,,,,,,,1,29.0,1.0,222.0,364.0,536.0,,30.0,807.0,185.0,330.0,49.0,49.0
1.0,Portátil profesional,,,,,"wifi, Bluetooth, NFC",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,4.0,,57.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,Dolby Atmos,16:10,L3,LPDDR5,,,negro,,64.0,"LTE, 4G",ninguno,,,,,,,,,,,,,,,,,,,Laptop,2781.49,2781.49,2781.49,14.0,35.56,400.0,,1920x1080,,65.0,22.3,15.0,31.6,1.12,,,12.0,16.0,6400.0,512.0,,1.2,5.0,15.0,,,,,,,1,134.0,916.0,222.0,488.0,309.0,,3731.0,807.0,1043.0,753.0,537.0,537.0
1.0,Portátil profesional,WUXGA,,,,"wifi, Bluetooth",Bluetooth 5.3,5.0 Mpx,,,,,4.0,polímero de litio,76.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:10,L3,DDR5,,3.0,gris,,64.0,,ninguno,,IPS,,,,,,,,,,,,,,,,,Laptop,2087.87,2087.87,2087.87,16.0,40.64,250.0,,,,65.0,25.1,19.0,35.9,1.73,,,12.0,16.0,5200.0,512.0,,0.9,4.6,15.0,,,,,,,1,141.0,916.0,135.0,488.0,309.0,,3731.0,684.0,185.0,753.0,537.0,537.0
