ofertas,pantalla_tecnologia,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,conectividad_lector_de_tarjetas,comunicaciones_conectividad,comunicaciones_version_bluetooth,camara_webcam,camara_funcion,camara_resolucion,teclado_tipo,teclado_numero_de_teclas,teclado_teclas_adicionales,sonido_numero_de_altavoces,alimentacion_bateria,alimentacion_vatios_hora,medidas_y_peso_material_de_la_carcasa,medidas_y_peso_diseno,otras_caracteristicas_sensor,otras_caracteristicas_fecha_de_lanzamiento,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,grafica_fabricante_tarjeta,conectividad_tipo_de_tarjetas_compatibles,sonido_sistema_de_altavoces,pantalla_formato_de_imagen,procesador_nivel_de_cache,ram_tipo,teclado_caracteristica,alimentacion_numero_de_celdas,medidas_y_peso_color,otras_caracteristicas_portatil_configurable,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,pantalla_tiempo_de_reaccion,comunicaciones_transmision_de_datos,almacenamiento_lector_optico,otras_caracteristicas_caracteristicas_especiales,pantalla,comunicaciones_estandar_lan,sonido_modo,otras_caracteristicas_certificacion,ia_caracteristica,ram_numero_ranuras_memoria,ram_ranura_memoria,ram_configuracion_memoria,procesador_chipset,otras_caracteristicas_software_incluido,grafica_gpu,pantalla_propiedades,ia_funcion,ia_procesador,otras_caracteristicas_localizacion,conectividad_conexion,otras_caracteristicas_expansion_de_hardware,otras_caracteristicas_articulo_incluido,otras_caracteristicas_caracteristicas_de_la_carcasa,otras_caracteristicas_certificado,grafica_caracteristica_tarjeta,tipo,conectividad_conexion_frontal,propiedades_de_la_carcasa_tipo_de_caja,propiedades_de_la_carcasa_color,propiedades_de_la_carcasa_material_de_la_carcasa,adecuado_para,procesador_numero_de_hilos_de_ejecucion,ram_numero_ranuras_memoria,propiedades_de_la_carcasa_bahia_interna_de_2_5,propiedades_de_la_carcasa_bahia_interna_de_3_5,disco_duro_capacidad_disco_duro_tb,propiedades_de_la_carcasa_bahia_externa_de_5_25,otras_caracteristicas_modo_de_sonido,propiedades_de_la_carcasa_superficie_del_material,disco_duro_capacidad_disco_duro_gb,propiedades_de_la_carcasa_bahia_externa_de_3_5,procesador_procesadores_compatibles,precio_min,precio_max,precio_mean,pantalla_tamano_pulgadas,pantalla_diagonal_cm,pantalla_luminosidad_cd_m2,grafica_resolucion_externa_std,camara_resolucion_pulgadas,alimentacion_autonomia_de_la_bateria_horas,alimentacion_vatios,medidas_y_peso_profundidad_cm,medidas_y_peso_altura_mm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,pantalla_densidad_de_pixeles_ppp,pantalla_tasa_de_actualizacion_de_imagen_hz,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,sonido_potencia_de_altavoces_watts,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,procesador_potencia_maxima_de_diseno_termico_tdp_watts,ram_extension_de_memoria_maxima_gb,alimentacion_voltaje_de_salida_v,alimentacion_intensidad_de_corriente_a,alimentacion_capacidad_de_la_bateria_ah,disco_duro_capacidad_del_disco_duro_gb,medidas_y_peso_alto_cm,procesador_frecuencia_del_reloj_ghz,procesador_tdp_watts,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,propiedades_de_la_carcasa_alimentacion_freq,otras_caracteristicas_seguridad_integrada_freq,grafica_memoria_freq,procesador_tipo_freq,procesador_chipset_de_la_placa_base_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,grafica_numero_de_ranuras_para_pcie_freq,pantalla_resolucion_freq,pantalla_resolucion_pulgadas_freq,procesador_zocalo_de_cpu_freq
4.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,,12.0,,,,,,,,,,,460.49,475.66,468.08,,,,,,,,17.0,,37.0,,,,12.0,16.0,3200.0,500.0,,2.9,4.3,,,,,,,35.0,,65.0,1,133.0,20.0,,2259.0,123.0,65.0,,3731.0,947.0,14.0,1182.0,813.0,,,,135.0
18.0,,,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,,,,,,,,,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,,,,,,,,,,,,723.73,1264.69,994.21,,,,,,,,17.5,,17.7,,,,,,,,,,,,,,,,,3.0,,,1,,,106.0,,,931.0,,,,,,,,,,
19.0,,,,,"Ethernet, wifi, Bluetooth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),,,empresas,,,,,,,,,,,,881.18,2628.95,1755.06,,,,,,,,18.2,,3.7,,,,,,,,,,,,,,,,,17.0,,,1,,,135.0,,,931.0,,,,,,,,,,
4.0,,disco duro SSD,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.0,,,,,,,,,,,,,,IEEE 802.11ax,,0.0,,,,,,,,,,,,,,,,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,,,,,,,,,,,,239.85,285.14,262.5,,,,,,,,13.2,,12.7,,,,,,,,,,,,,,,,,5.0,,,1,45.0,715.0,31.0,,,931.0,,3731.0,60.0,,398.0,,,,,
8.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,AMD,1.0,,,,,,DDR5,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,16.0,1.0,,,,,,,,,,930.79,1118.88,1024.84,,,,,,,,29.77,,9.25,4.6,,,16.0,16.0,5200.0,512.0,,,5.1,,64.0,,,,,33.0,4.2,,1,13.0,51.0,213.0,63.0,,31.0,,3731.0,295.0,10.0,1182.0,589.0,,,,
4.0,,,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.0,,,,,,,,,,,,,,IEEE 802.11ac,,,,,,,,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,,,,,,,,,,,,,207.95,319.57,263.76,,,,,,,,11.5,,13.5,,,,,,,,,,,,,,,,,3.0,,,1,,715.0,,,,931.0,,3731.0,,,,,,,,
3.0,,disco duro M.2 SSD,,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,plateado,,,22.0,2.0,,,,,,,,,,760.82,817.93,789.38,,,,,,,,11.2,,14.4,0.8,,,24.0,,,,,1.4,4.8,,,,,,,4.0,1.4,28.0,1,192.0,270.0,,44.0,462.0,88.0,,3731.0,297.0,,,337.0,,,,39.0
8.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,AMD,1.0,,,,,,DDR5,,,,,,64.0,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,12.0,1.0,,,,,,,,,,782.72,865.99,824.36,,,,,,,,29.77,,9.25,,,,16.0,16.0,5200.0,512.0,,,5.0,,64.0,,,,,33.0,3.5,,1,4.0,9.0,213.0,52.0,,31.0,,3731.0,327.0,,1182.0,813.0,,,,
3.0,,,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.0,,,,,,,,,,,,,,IEEE 802.11ac,Intel,,,,,,,DDR4,,,,,,,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,,4.0,,,,,,,,,,,207.95,254.05,231.0,,,,,,,,11.5,,13.5,,,,4.0,32.0,2933.0,,,,2.9,,,,,,,3.0,2.0,10.0,1,14.0,715.0,,,74.0,931.0,,3731.0,116.0,,165.0,397.0,,,,
5.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,desktop,negro,,empresas,12.0,,,,,,,,,,,462.41,483.68,473.05,,,,,,,,37.0,,17.0,,,,18.0,16.0,3200.0,512.0,,2.5,4.4,,,,,,,35.0,2.5,117.0,1,79.0,202.0,,2259.0,529.0,67.0,,3731.0,947.0,49.0,1182.0,813.0,,,,749.0
3.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,,,,,,,,,,481.34,588.92,535.13,,,,,,,,11.2,,11.7,0.51,,,12.0,,3200.0,,,1.9,4.6,,64.0,,,,,3.0,1.9,28.0,1,25.0,916.0,,,866.0,88.0,,3731.0,947.0,,398.0,297.0,,,,
3.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,empresas,4.0,,,,,,,,,,,332.1,332.14,332.12,,,,,,,,11.97,,16.62,0.7,,,,,,,,,3.6,,32.0,,,,,3.0,2.0,12.0,1,12.0,715.0,31.0,,,73.0,,3731.0,60.0,,398.0,397.0,,,,
6.0,,disco duro SSD,,,"wifi, Ethernet",,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,desktop,negro,,empresas,12.0,,,,,,,,,,,360.68,389.54,375.11,,,,,,,,37.0,,17.0,,,,18.0,16.0,3200.0,500.0,,2.5,4.4,,,,,,,35.0,2.5,65.0,1,79.0,202.0,,,529.0,67.0,,3731.0,947.0,49.0,165.0,813.0,,,,749.0
3.0,,,,,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,,,,,,,,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,conexión micrófono/auriculares,mini ITX,negro,,empresas,16.0,,,,,,,,,,,558.97,613.06,586.01,,,,,,,,11.2,,11.7,0.51,,,18.0,,,,,3.4,4.7,,,,,,,3.0,,64.0,1,29.0,916.0,52.0,,529.0,,,3731.0,833.0,,398.0,297.0,,,,
3.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",,,,,,,,,,,,,,,Wi-Fi 6E,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,empresas,4.0,,,,,,,,,,,483.71,487.81,485.76,,,,,,,,11.97,,16.62,0.7,,,,4.0,,128.0,,,3.7,,32.0,,,,,3.0,1.0,6.0,1,8.0,715.0,31.0,2259.0,,73.0,,3731.0,60.0,,1182.0,397.0,,,,
2.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,empresas,4.0,,,,,,,,,,,280.74,318.38,299.56,,,,,,,,11.97,,16.62,0.7,,,,,,,,,3.4,,32.0,,,,,3.0,0.8,6.0,1,45.0,715.0,31.0,,,73.0,,3731.0,60.0,,398.0,397.0,,,,
4.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,18.0,2.0,1.0,,,,,,,,,763.21,828.99,796.1,,,,,,,,11.2,,11.7,0.57,,,18.0,,,,,1.7,4.6,,96.0,,,,,5.0,1.7,28.0,1,17.0,270.0,52.0,44.0,462.0,88.0,,3731.0,128.0,,398.0,163.0,,,,39.0
5.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,8.0,2.0,1.0,,,,,,,,,386.98,454.16,420.57,,,,,,,,11.2,,11.7,0.48,,,10.0,,,,,1.2,4.7,,48.0,,,,,3.0,1.2,15.0,1,11.0,270.0,52.0,44.0,,88.0,,3731.0,10.0,,398.0,813.0,,,,
5.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,1.0,,,,,,,,,484.92,633.44,559.18,,,,,,,,11.2,,11.7,0.75,,,12.0,,3200.0,,,1.9,4.6,,64.0,,,,,5.0,1.9,28.0,1,25.0,916.0,,,866.0,88.0,,3731.0,947.0,,398.0,297.0,,,,
4.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,empresas,12.0,,,,,,,,,,,318.31,344.01,331.16,,,,,,,,,,,5.0,,,18.0,8.0,,500.0,,2.5,4.4,,,,,,,,2.5,65.0,1,79.0,,,,529.0,,,3731.0,947.0,,165.0,813.0,,,,749.0
39.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,,12.0,,,,,,,,,,,325.94,489.91,407.93,,,,,,,,17.0,,37.0,,,,,16.0,,500.0,,,,,,,,,,35.0,,65.0,1,,,,2259.0,,65.0,,3731.0,947.0,14.0,,813.0,,,,
4.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,,12.0,,,,,,,,,,,339.03,353.02,346.02,,,,,,,,17.0,,37.0,5.0,,,12.0,16.0,3200.0,500.0,,2.9,4.3,,,,,,,35.0,,65.0,1,133.0,108.0,,,123.0,,,3731.0,947.0,14.0,165.0,813.0,,,,135.0
4.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,12.0,,,,,,,,,,,367.57,487.83,427.7,,,,,,,,14.2,,14.2,0.4,,,12.0,,,,,1.3,4.4,,64.0,,,,,4.0,1.3,,1,165.0,916.0,33.0,,,73.0,,3731.0,947.0,,,233.0,,,,
1.0,,disco duro SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR5,,,,,GDDR6,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,Ray tracing,Desktop,,mini ITX,,,gaming,20.0,,,,,,,,,,,1299.9,1299.9,1299.9,,,,,,,,16.1,,16.7,,,,24.0,16.0,4800.0,1000.0,,3.5,4.7,,64.0,,,,,16.0,2.5,115.0,1,55.0,183.0,,86.0,529.0,,,412.0,833.0,,,163.0,,,,
1.0,,,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,AMD,,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,,negro,,bricolaje,8.0,2.0,,,,,,,,,,353.58,353.58,353.58,,,,,,,,13.42,,13.91,,,,4.0,,3200.0,,,2.6,3.8,,64.0,,,,,4.0,2.6,15.0,1,11.0,391.0,21.0,,3.0,16.0,,3731.0,100.0,,,397.0,,,,25.0
4.0,,sin disco duro,,,Ethernet,,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,kit de montaje VESA,,,,Desktop,,,negro,,bricolaje,,2.0,1.0,,,,,,,,,202.93,235.49,219.21,,,,,,,,25.0,,20.0,2.98,,,,,,,,,,,64.0,,,,,7.0,,65.0,1,,15.0,33.0,,30.0,54.0,,,,28.0,398.0,,,,,135.0
5.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,0.0,,,,,,DDR5,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,1 USB 3.2,mini ITX,negro,,bricolaje,,,,,,,,,,,,223.65,240.3,231.98,,,,,,,,15.0,,15.0,,,,,,4800.0,,,,3.4,,16.0,,,,,2.0,0.8,,1,45.0,715.0,22.0,,,,,3731.0,60.0,,,397.0,,,,
16.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,AMD,1.0,,,,,,DDR5,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,16.0,1.0,,,,,,,,,,782.72,1118.88,950.8,,,,,,,,29.77,,9.25,4.6,,,16.0,16.0,5200.0,512.0,,,5.1,,64.0,,,,,33.0,4.2,,1,13.0,51.0,213.0,52.0,,31.0,,3731.0,295.0,10.0,1182.0,589.0,,,,
2.0,,memoria flash,HDMI,,"Bluetooth, wifi",,,,,,,,,,,,,,,,,1.0,,,,,,DDR4,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,,,,,,,,,64 GB,,,212.54,229.87,221.2,,,,,,,,7.0,,7.0,,,,,4.0,,,,,,,,,,,,3.0,,,1,9.0,37.0,,,,931.0,,,,,389.0,,,,,
9.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,1.0,,,,,,,,,625.19,687.11,656.15,,,,,,,,11.2,,11.7,0.75,,,12.0,,3200.0,,,1.9,4.7,,64.0,,,,,5.0,1.9,28.0,1,3.0,916.0,,,866.0,88.0,,3731.0,947.0,,398.0,297.0,,,,
2.0,,disco duro M.2 SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR5,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,24.0,2.0,,,,,,,,,,1044.87,1064.46,1054.66,,,,,,,,18.29,,3.65,1.25,,,33.0,16.0,4800.0,512.0,,1.4,4.9,,64.0,,,,,17.0,1.4,,1,16.0,374.0,213.0,2259.0,,16.0,,3731.0,833.0,92.0,1182.0,337.0,,,,
5.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,,12.0,,,,,,,,,,,325.94,346.81,336.38,,,,,,,,17.0,,37.0,,,,18.0,16.0,2400.0,500.0,,2.5,4.4,,128.0,,,,,35.0,2.5,65.0,1,79.0,715.0,,2259.0,529.0,65.0,,3731.0,947.0,14.0,165.0,813.0,,,,749.0
9.0,,disco duro SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,IEEE 802.11ax,Intel,1.0,,,,,,DDR5,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,,2.0,,,,,,,,,,770.38,959.99,865.18,,,,,,,,18.29,,3.65,1.25,,,,16.0,4800.0,512.0,,,4.5,,64.0,,,,,17.0,1.5,,1,3.0,202.0,213.0,63.0,,56.0,,3731.0,947.0,92.0,1182.0,233.0,,,,
7.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,22.0,2.0,1.0,,,,,,,,,665.27,798.48,731.88,,,,,,,,11.2,,11.7,0.48,,,24.0,,5600.0,,,1.4,4.8,,96.0,,,,,3.0,1.4,28.0,1,192.0,270.0,52.0,44.0,462.0,88.0,,,297.0,,398.0,337.0,,,,39.0
2.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,,,,,,,DDR4,,,,,,64.0,,,grabadora DVD,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,8.0,2.0,,,,,,,,1.0,,593.57,612.89,603.23,,,,,,,,30.3,,9.5,4.2,,,12.0,8.0,3200.0,256.0,,3.5,4.7,,64.0,,,,,27.0,3.5,60.0,1,9.0,202.0,106.0,,207.0,87.0,,3731.0,190.0,33.0,165.0,397.0,,,,749.0
2.0,,disco duro M.2 SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,Epeat,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,12.0,2.0,,,,,,,,,,958.37,1350.91,1154.64,,,,,,,,29.2,,9.26,5.0,,,18.0,16.0,3200.0,512.0,,3.0,4.6,,64.0,,,,,29.0,,117.0,1,39.0,374.0,126.0,,529.0,87.0,,3731.0,947.0,,200.0,813.0,139.0,,,749.0
5.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,1.0,,,,,,,,,640.19,821.74,730.97,,,,,,,,11.2,,11.7,0.75,,,18.0,,3200.0,,,2.2,5.0,,64.0,,,,,5.0,2.2,28.0,1,63.0,916.0,,,866.0,88.0,,3731.0,833.0,,398.0,297.0,,,,
5.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,8.0,2.0,1.0,,,,,,,,,396.54,572.01,484.27,,,,,,,,11.2,,11.7,0.57,,,10.0,,,,,1.2,4.7,,96.0,,,,,5.0,1.2,15.0,1,11.0,270.0,52.0,44.0,,88.0,,3731.0,10.0,,398.0,813.0,,,,
5.0,,disco duro SSD,HDMI,,"Bluetooth, Ethernet, wifi",Bluetooth 5.3,,,,,,,,,,,,,,IEEE 802.11ax,Intel,0.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,empresas,16.0,,,,,,,,,,,564.94,767.74,666.34,,,,,,,,11.2,,11.7,0.75,,,18.0,,,,,3.4,4.7,,,,,,,5.0,,64.0,1,29.0,916.0,52.0,,529.0,88.0,,3731.0,833.0,,398.0,297.0,,,,
2.0,,disco duro M.2 SSD,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,empresas,12.0,2.0,,,,,,,,,,758.0,879.0,818.5,,,,,,,,18.3,,17.9,1.25,,,18.0,16.0,3200.0,512.0,,,4.2,,64.0,,,,,3.0,1.8,35.0,1,5.0,202.0,213.0,,529.0,56.0,,,947.0,92.0,1182.0,813.0,,,,749.0
2.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,desktop,negro,,empresas,12.0,,,,,,,,,,,357.98,364.32,361.15,,,,,,,,37.0,,17.0,,,,12.0,16.0,3200.0,500.0,,2.9,4.3,,,,,,,35.0,,65.0,1,133.0,20.0,,2259.0,123.0,67.0,,3731.0,947.0,49.0,165.0,813.0,,,,135.0
3.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,empresas,8.0,,,,,,,,,,,394.24,403.37,398.81,,,,,,,,15.5,,45.0,,,,12.0,8.0,3200.0,8000.0,,3.3,4.3,,,,,,,34.0,,89.0,1,30.0,202.0,,2259.0,529.0,12.0,,3731.0,190.0,14.0,389.0,397.0,,,,749.0
4.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,,12.0,,,,,,,,,,,448.31,460.92,454.62,,,,,,,,17.0,,37.0,,,,18.0,16.0,3200.0,500.0,,2.5,4.4,,128.0,,,,,35.0,2.5,65.0,1,79.0,715.0,,2259.0,529.0,65.0,,3731.0,947.0,14.0,1182.0,813.0,,,,749.0
3.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,torre,negro,,,12.0,,,,,,,,,,,361.63,370.03,365.83,,,,,,,,17.0,,37.0,,,,12.0,16.0,3200.0,500.0,,2.9,4.3,,,,,,,35.0,,65.0,1,133.0,20.0,,2259.0,123.0,65.0,,3731.0,947.0,14.0,165.0,813.0,,,,135.0
4.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,desktop,negro,,empresas,12.0,,,,,,,,,,,370.99,384.4,377.69,,,,,,,,37.0,,17.0,,,,18.0,16.0,3200.0,500.0,,2.5,4.4,,,,,,,35.0,2.5,65.0,1,79.0,202.0,,,529.0,67.0,,3731.0,947.0,49.0,165.0,813.0,,,,749.0
